,attention,name,num_nodes,docs
2261,0.0015797788510099053,attended,3,"[858, 523, 311]"
2260,0.0015797788510099053,breaches,2,"[891, 311]"
2259,0.0015797788510099053,backed conservatives,2,"[891, 311]"
2210,0.0015797788510099053,new law,2,"[533, 302]"
2206,0.0015797788510099053,new jersey,2,"[301, 351]"
2205,0.0015797788510099053,ron desantis,2,"[300, 820]"
2878,0.0015797788510099053,green new,2,"[549, 575]"
2868,0.0015797788510099053,backs,2,"[960, 537]"
2870,0.0015797788510099053,maintained,2,"[537, 991]"
2871,0.0015797788510099053,really believe,2,"[545, 953]"
2872,0.0015797788510099053,steve,2,"[545, 858]"
2152,0.0015797788510099053,persons,3,"[354, 611, 286]"
2874,0.0015797788510099053,local area,2,"[546, 602]"
2875,0.0015797788510099053,appropriate,3,"[913, 546, 628]"
2876,0.0015797788510099053,special event,2,"[546, 596]"
2144,0.0015797788510099053,wounded hundreds,2,"[989, 279]"
2143,0.0015797788510099053,every people,2,"[989, 279]"
2142,0.0015797788510099053,yemen,3,"[410, 989, 279]"
2141,0.0015797788510099053,places like,2,"[989, 279]"
2139,0.0015797788510099053,retain,2,"[362, 278]"
2165,0.0015797788510099053,finances,3,"[858, 291, 357]"
2137,0.0015797788510099053,leaving,3,"[299, 445, 278]"
2881,0.0015797788510099053,much much,2,"[752, 549]"
2133,0.0015797788510099053,public charter,2,"[276, 422]"
2882,0.0015797788510099053,submit questions,2,"[715, 551]"
2883,0.0015797788510099053,bit ly,2,"[944, 551]"
2127,0.0015797788510099053,brand new,3,"[459, 309, 271]"
2885,0.0015797788510099053,drop fox,2,"[552, 984]"
2118,0.0015797788510099053,resign,3,"[265, 891, 311]"
2117,0.0015797788510099053,broken,2,"[265, 631]"
2115,0.0015797788510099053,parties,2,"[720, 265]"
2113,0.0015797788510099053,covid regulations,2,"[265, 333]"
2112,0.0015797788510099053,record,5,"[265, 493, 526, 726, 858]"
2867,0.0015797788510099053,pfizer,2,"[536, 739]"
2167,0.0015797788510099053,billion,3,"[291, 492, 925]"
2203,0.0015797788510099053,road,2,"[523, 299]"
2186,0.0015797788510099053,highly informative,2,"[296, 621]"
2202,0.0015797788510099053,primary care,2,"[330, 299]"
2862,0.0015797788510099053,regret,2,"[615, 535]"
2200,0.0015797788510099053,morning,4,"[299, 660, 493, 726]"
2199,0.0015797788510099053,gave,3,"[361, 299, 537]"
2197,0.0015797788510099053,fence,2,"[299, 615]"
2863,0.0015797788510099053,forward,2,"[562, 535]"
2193,0.0015797788510099053,garden,4,"[298, 436, 799, 695]"
2191,0.0015797788510099053,welcome dr,2,"[296, 621]"
2190,0.0015797788510099053,full covid,2,"[296, 621]"
2189,0.0015797788510099053,san jose,3,"[296, 759, 575]"
2188,0.0015797788510099053,fourth evening,2,"[296, 621]"
2187,0.0015797788510099053,purchasing season,2,"[296, 759]"
2184,0.0015797788510099053,neurological diseases,2,"[296, 621]"
2865,0.0015797788510099053,son,2,"[1017, 535]"
2183,0.0015797788510099053,brain health,2,"[296, 621]"
2182,0.0015797788510099053,neuroscientist,2,"[296, 621]"
2181,0.0015797788510099053,event whether,2,"[296, 621]"
2180,0.0015797788510099053,wednesday january,2,"[296, 588]"
2179,0.0015797788510099053,dr lisa,2,"[296, 621]"
2178,0.0015797788510099053,speaks,2,"[296, 621]"
2177,0.0015797788510099053,writes,2,"[296, 621]"
2176,0.0015797788510099053,disorders,2,"[296, 621]"
2175,0.0015797788510099053,dr genova,2,"[296, 621]"
2174,0.0015797788510099053,www sanjoseseries,2,"[296, 759]"
2173,0.0015797788510099053,full bio,3,"[296, 840, 621]"
2172,0.0015797788510099053,new cnn,2,"[823, 295]"
1028,0.0015797788510099053,get involved,4,"[720, 89, 675, 332]"
2747,0.0015797788510099053,life saving,2,"[848, 484]"
288,0.0015797788510099053,sick people,2,"[18, 299]"
3070,0.0015797788510099053,working hard,2,"[681, 713]"
373,0.0015797788510099053,truly believe,2,"[85, 30]"
3160,0.0015797788510099053,narrative,2,"[786, 939]"
3161,0.0015797788510099053,storm arwen,2,"[858, 799]"
3162,0.0015797788510099053,covid precautions,2,"[987, 804]"
369,0.0015797788510099053,donation,7,"[867, 900, 526, 850, 635, 28, 351]"
367,0.0015797788510099053,could help,5,"[197, 506, 28, 669, 255]"
3163,0.0015797788510099053,reference,2,"[890, 805]"
364,0.0015797788510099053,growing trivialization,2,"[25, 366]"
363,0.0015797788510099053,jews,3,"[25, 366, 39]"
362,0.0015797788510099053,seen comparisons,2,"[25, 366]"
359,0.0015797788510099053,backdrop,2,"[25, 366]"
356,0.0015797788510099053,nazi measures,2,"[25, 366]"
355,0.0015797788510099053,global cantbecompared,2,"[25, 366]"
354,0.0015797788510099053,international holocaust,2,"[25, 366]"
353,0.0015797788510099053,context,4,"[585, 25, 902, 366]"
352,0.0015797788510099053,holocaust survivors,3,"[848, 25, 366]"
350,0.0015797788510099053,taught,4,"[25, 939, 519, 487]"
349,0.0015797788510099053,holocaust especially,2,"[25, 366]"
348,0.0015797788510099053,types,2,"[240, 25]"
347,0.0015797788510099053,participating,2,"[25, 366]"
344,0.0015797788510099053,humanity,3,"[840, 25, 848]"
339,0.0015797788510099053,hunger,2,"[659, 22]"
337,0.0015797788510099053,people around,2,"[172, 22]"
333,0.0015797788510099053,voices,4,"[616, 180, 21, 231]"
330,0.0015797788510099053,democracy,6,"[526, 371, 116, 21, 247, 984]"
329,0.0015797788510099053,midnight tonight,3,"[989, 21, 279]"
328,0.0015797788510099053,seemingly never,2,"[890, 21]"
327,0.0015797788510099053,due,13,"[931, 357, 837, 869, 695, 651, 204, 340, 21, 436, 567, 190, 799]"
3166,0.0015797788510099053,governor hochul,2,"[809, 1035]"
3159,0.0015797788510099053,sarasota herald,2,"[786, 890]"
377,0.0015797788510099053,begins,2,"[333, 30]"
3064,0.0015797788510099053,wednesday december,2,"[787, 675]"
381,0.0015797788510099053,build,6,"[449, 743, 492, 397, 150, 30]"
771,0.0015797788510099053,relief,4,"[266, 837, 597, 61]"
3154,0.0015797788510099053,great interview,2,"[976, 780]"
772,0.0015797788510099053,federal response,2,"[341, 61]"
773,0.0015797788510099053,keep fighting,2,"[882, 61]"
430,0.0015797788510099053,companies,2,"[30, 247]"
775,0.0015797788510099053,donate today,3,"[155, 668, 61]"
428,0.0015797788510099053,blessed,5,"[35, 359, 30, 535, 734]"
426,0.0015797788510099053,god,8,"[545, 962, 554, 746, 336, 660, 535, 30]"
779,0.0015797788510099053,lie,4,"[554, 686, 198, 62]"
3155,0.0015797788510099053,intensive care,2,"[784, 786]"
414,0.0015797788510099053,business owners,2,"[492, 30]"
412,0.0015797788510099053,treat,5,"[171, 973, 400, 720, 30]"
411,0.0015797788510099053,work together,3,"[875, 779, 30]"
410,0.0015797788510099053,race,4,"[875, 519, 30, 351]"
407,0.0015797788510099053,send,9,"[869, 326, 965, 170, 558, 241, 566, 793, 30]"
3071,0.0015797788510099053,hurt,2,"[682, 1028]"
3157,0.0015797788510099053,attention,2,"[785, 996]"
403,0.0015797788510099053,month,13,"[121, 70, 521, 841, 112, 336, 435, 185, 858, 251, 188, 30, 255]"
401,0.0015797788510099053,india,2,"[30, 975]"
398,0.0015797788510099053,entrepreneurs,2,"[985, 30]"
397,0.0015797788510099053,growth,2,"[30, 239]"
3158,0.0015797788510099053,conspiracy theory,2,"[786, 923]"
392,0.0015797788510099053,cashier,2,"[939, 30]"
391,0.0015797788510099053,human,2,"[418, 30]"
389,0.0015797788510099053,water,3,"[112, 902, 30]"
388,0.0015797788510099053,election,10,"[930, 389, 582, 901, 170, 626, 597, 445, 30, 351]"
386,0.0015797788510099053,building trust,2,"[48, 30]"
385,0.0015797788510099053,prosperity,2,"[337, 30]"
384,0.0015797788510099053,live,16,"[257, 35, 535, 104, 239, 336, 975, 882, 343, 373, 247, 858, 251, 157, 30, 255]"
325,0.0015797788510099053,purchase,8,"[168, 45, 237, 48, 177, 21, 858, 348]"
322,0.0015797788510099053,delay,3,"[468, 21, 190]"
881,0.0015797788510099053,returned,2,"[70, 255]"
845,0.0015797788510099053,eliminate,2,"[1028, 70]"
258,0.0015797788510099053,salaries,2,"[18, 677]"
848,0.0015797788510099053,skills,2,"[901, 70]"
255,0.0015797788510099053,admit,2,"[18, 255]"
850,0.0015797788510099053,liking,2,"[70, 567]"
852,0.0015797788510099053,toledo via,2,"[70, 567]"
853,0.0015797788510099053,unions,2,"[190, 70]"
854,0.0015797788510099053,subscribing,2,"[70, 567]"
253,0.0015797788510099053,idea,6,"[1024, 939, 1040, 18, 566, 890]"
855,0.0015797788510099053,friday evening,2,"[70, 567]"
857,0.0015797788510099053,year ago,3,"[201, 677, 70]"
250,0.0015797788510099053,level,5,"[80, 112, 18, 691, 121]"
858,0.0015797788510099053,web portal,2,"[70, 567]"
859,0.0015797788510099053,experienced,5,"[578, 837, 70, 301, 635]"
249,0.0015797788510099053,walks,2,"[18, 445]"
3181,0.0015797788510099053,covid funds,2,"[995, 830]"
242,0.0015797788510099053,readily available,2,"[18, 35]"
864,0.0015797788510099053,establish,2,"[837, 70]"
865,0.0015797788510099053,first week,2,"[660, 70]"
866,0.0015797788510099053,population,5,"[389, 70, 203, 302, 378]"
867,0.0015797788510099053,official page,2,"[70, 567]"
869,0.0015797788510099053,east toledo,2,"[70, 567]"
870,0.0015797788510099053,viewed,2,"[521, 70]"
3183,0.0015797788510099053,also take,2,"[834, 948]"
872,0.0015797788510099053,candidacy,4,"[901, 389, 70, 567]"
874,0.0015797788510099053,third party,2,"[372, 70]"
3060,0.0015797788510099053,recognize,2,"[667, 902]"
877,0.0015797788510099053,ransomware attack,2,"[70, 567]"
238,0.0015797788510099053,mean,6,"[418, 519, 18, 787, 504, 315]"
237,0.0015797788510099053,patient,3,"[400, 18, 524]"
846,0.0015797788510099053,lucas county,2,"[70, 567]"
259,0.0015797788510099053,real world,2,"[18, 39]"
320,0.0015797788510099053,win,11,"[545, 514, 708, 812, 397, 526, 178, 21, 953, 252, 351]"
3179,0.0015797788510099053,film,2,"[858, 820]"
317,0.0015797788510099053,challenges,10,"[643, 901, 716, 561, 21, 342, 855, 890, 348, 767]"
316,0.0015797788510099053,raise,2,"[21, 351]"
3063,0.0015797788510099053,organising,2,"[674, 858]"
312,0.0015797788510099053,election day,2,"[97, 21]"
311,0.0015797788510099053,stake,3,"[193, 21, 791]"
3167,0.0015797788510099053,public office,2,"[921, 811]"
3168,0.0015797788510099053,pandemic response,2,"[921, 811]"
3169,0.0015797788510099053,winners,3,"[858, 812, 975]"
301,0.0015797788510099053,minister,3,"[19, 180, 630]"
300,0.0015797788510099053,following,8,"[641, 354, 389, 170, 875, 719, 19, 475]"
3170,0.0015797788510099053,african american,2,"[902, 814]"
296,0.0015797788510099053,mirrors,2,"[648, 18]"
3171,0.0015797788510099053,marginalized communities,2,"[814, 1015]"
3172,0.0015797788510099053,increase awareness,2,"[1033, 814]"
3173,0.0015797788510099053,florida,2,"[890, 814]"
281,0.0015797788510099053,dealing,8,"[746, 716, 18, 307, 341, 661, 858, 157]"
279,0.0015797788510099053,conscience,2,"[18, 917]"
276,0.0015797788510099053,makes sense,2,"[18, 686]"
275,0.0015797788510099053,circle,2,"[18, 814]"
266,0.0015797788510099053,endanger,2,"[18, 691]"
264,0.0015797788510099053,moving,2,"[18, 214]"
3062,0.0015797788510099053,accepting applications,2,"[673, 835]"
3177,0.0015797788510099053,ben,2,"[1035, 820]"
3061,0.0015797788510099053,board certified,2,"[845, 670]"
3178,0.0015797788510099053,greet,2,"[968, 820]"
839,0.0015797788510099053,confirmed infections,2,"[70, 567]"
261,0.0015797788510099053,icu,3,"[201, 18, 786]"
841,0.0015797788510099053,thursday,6,"[70, 626, 341, 953, 858, 447]"
843,0.0015797788510099053,require,6,"[70, 1033, 912, 820, 858, 890]"
770,0.0015797788510099053,working families,3,"[892, 61, 734]"
769,0.0015797788510099053,destruction,2,"[418, 60]"
767,0.0015797788510099053,exciting,2,"[60, 309]"
592,0.0015797788510099053,wind,3,"[531, 35, 247]"
653,0.0015797788510099053,tough,2,"[42, 492]"
654,0.0015797788510099053,elected officials,5,"[648, 43, 1035, 241, 83]"
587,0.0015797788510099053,accomplish together,3,"[34, 259, 397]"
655,0.0015797788510099053,expire,2,"[43, 157]"
586,0.0015797788510099053,trustees,2,"[777, 34]"
658,0.0015797788510099053,grant,2,"[850, 44]"
583,0.0015797788510099053,harris county,2,"[34, 510]"
575,0.0015797788510099053,educating,2,"[34, 85]"
572,0.0015797788510099053,couple,2,"[34, 901]"
569,0.0015797788510099053,requirement,2,"[1040, 33]"
661,0.0015797788510099053,kent,2,"[140, 44]"
565,0.0015797788510099053,questions please,2,"[33, 382]"
561,0.0015797788510099053,processed,2,"[33, 835]"
560,0.0015797788510099053,covered,2,"[33, 492]"
664,0.0015797788510099053,please visit,3,"[720, 44, 944]"
3136,0.0015797788510099053,applies,2,"[820, 757]"
3139,0.0015797788510099053,osha vaccine,2,"[816, 764]"
552,0.0015797788510099053,difficult times,3,"[32, 445, 463]"
547,0.0015797788510099053,dial,3,"[32, 632, 749]"
545,0.0015797788510099053,senior center,2,"[32, 749]"
544,0.0015797788510099053,activities,3,"[32, 129, 204]"
542,0.0015797788510099053,community services,2,"[32, 445]"
540,0.0015797788510099053,wide variety,2,"[32, 513]"
671,0.0015797788510099053,natural,2,"[45, 343]"
672,0.0015797788510099053,decided,2,"[45, 239]"
537,0.0015797788510099053,physical,2,"[32, 341]"
530,0.0015797788510099053,virtual,3,"[32, 275, 382]"
528,0.0015797788510099053,happiness,2,"[32, 643]"
679,0.0015797788510099053,secretary,2,"[445, 46]"
591,0.0015797788510099053,volunteer,6,"[35, 389, 741, 615, 488, 445]"
650,0.0015797788510099053,carolyn bourdeaux,2,"[42, 119]"
442,0.0015797788510099053,law enforcement,5,"[389, 901, 597, 890, 30]"
3132,0.0015797788510099053,hunt,2,"[752, 914]"
620,0.0015797788510099053,union news,5,"[577, 40, 881, 500, 314]"
619,0.0015797788510099053,nation news,5,"[577, 40, 881, 500, 314]"
618,0.0015797788510099053,trump,3,"[40, 198, 823]"
625,0.0015797788510099053,cbs margaret,3,"[40, 577, 881]"
626,0.0015797788510099053,surprised,3,"[40, 910, 239]"
627,0.0015797788510099053,pull,3,"[40, 177, 667]"
617,0.0015797788510099053,usc c,2,"[40, 314]"
629,0.0015797788510099053,press news,5,"[577, 40, 881, 500, 314]"
630,0.0015797788510099053,trace gallagher,2,"[40, 881]"
3125,0.0015797788510099053,fbi,2,"[739, 917]"
633,0.0015797788510099053,insurrection,2,"[40, 890]"
634,0.0015797788510099053,prediction,2,"[40, 577]"
635,0.0015797788510099053,george stephanopoulos,5,"[577, 40, 881, 500, 314]"
615,0.0015797788510099053,chuck todd,5,"[577, 40, 881, 500, 314]"
3126,0.0015797788510099053,tens,2,"[997, 742]"
637,0.0015797788510099053,margaret brennan,5,"[577, 40, 881, 500, 314]"
638,0.0015797788510099053,january committee,2,"[40, 314]"
639,0.0015797788510099053,abc,3,"[40, 881, 314]"
613,0.0015797788510099053,founder,4,"[418, 260, 814, 39]"
607,0.0015797788510099053,internet,2,"[150, 39]"
606,0.0015797788510099053,owner,3,"[309, 45, 39]"
3124,0.0015797788510099053,height,2,"[736, 796]"
605,0.0015797788510099053,must take,2,"[975, 39]"
603,0.0015797788510099053,held accountable,2,"[978, 39]"
3122,0.0015797788510099053,record time,2,"[848, 734]"
3121,0.0015797788510099053,sold,2,"[948, 727]"
3128,0.0015797788510099053,spirit,2,"[746, 975]"
647,0.0015797788510099053,made real,2,"[42, 119]"
3130,0.0015797788510099053,many ways,2,"[746, 902]"
680,0.0015797788510099053,person without,2,"[46, 671]"
681,0.0015797788510099053,greater risk,2,"[46, 671]"
3147,0.0015797788510099053,report mental,2,"[1025, 775]"
3148,0.0015797788510099053,left healthcare,2,"[1025, 775]"
3119,0.0015797788510099053,long existed,2,"[779, 725]"
491,0.0015797788510099053,hire,2,"[362, 30]"
725,0.0015797788510099053,harder,3,"[944, 1040, 52]"
485,0.0015797788510099053,jail,3,"[389, 30, 255]"
482,0.0015797788510099053,bounce back,2,"[540, 30]"
478,0.0015797788510099053,author,6,"[192, 237, 177, 915, 30, 383]"
3115,0.0015797788510099053,high level,2,"[913, 719]"
3152,0.0015797788510099053,trustee,3,"[840, 777, 855]"
473,0.0015797788510099053,steering,2,"[157, 30]"
471,0.0015797788510099053,goals,4,"[643, 214, 30, 439]"
3110,0.0015797788510099053,keep children,2,"[715, 805]"
465,0.0015797788510099053,journey,2,"[259, 30]"
3103,0.0015797788510099053,struggled,3,"[785, 962, 707]"
464,0.0015797788510099053,bringing,3,"[178, 619, 30]"
463,0.0015797788510099053,purpose,6,"[837, 554, 45, 437, 30, 830]"
459,0.0015797788510099053,new tax,2,"[30, 239]"
458,0.0015797788510099053,design,3,"[604, 996, 30]"
3089,0.0015797788510099053,bill clinton,2,"[697, 726]"
453,0.0015797788510099053,fees,3,"[112, 30, 487]"
452,0.0015797788510099053,high school,7,"[129, 803, 102, 560, 535, 445, 30]"
3087,0.0015797788510099053,continue making,2,"[691, 1028]"
451,0.0015797788510099053,countries,6,"[967, 168, 981, 566, 122, 30]"
3086,0.0015797788510099053,wants,2,"[691, 948]"
3085,0.0015797788510099053,incompetence,2,"[953, 691]"
450,0.0015797788510099053,urged,3,"[582, 30, 511]"
449,0.0015797788510099053,plans,5,"[72, 112, 208, 985, 30]"
447,0.0015797788510099053,banks,2,"[30, 239]"
444,0.0015797788510099053,learned,5,"[40, 553, 275, 604, 30]"
3153,0.0015797788510099053,new school,2,"[780, 893]"
494,0.0015797788510099053,grief,2,"[240, 30]"
720,0.0015797788510099053,paid rangers,3,"[50, 197, 669]"
719,0.0015797788510099053,options unless,3,"[50, 197, 669]"
699,0.0015797788510099053,ever changing,2,"[48, 348]"
3149,0.0015797788510099053,state medical,2,"[1025, 775]"
683,0.0015797788510099053,attend school,2,"[46, 671]"
3150,0.0015797788510099053,medical license,2,"[1025, 775]"
517,0.0015797788510099053,host,2,"[779, 30]"
687,0.0015797788510099053,evening,4,"[48, 545, 546, 948]"
688,0.0015797788510099053,every person,3,"[48, 354, 60]"
691,0.0015797788510099053,friday february,2,"[48, 948]"
512,0.0015797788510099053,contribute,5,"[524, 910, 82, 343, 30]"
694,0.0015797788510099053,proof,4,"[48, 759, 260, 575]"
511,0.0015797788510099053,system,8,"[104, 239, 847, 178, 85, 121, 30, 255]"
510,0.0015797788510099053,talking,4,"[336, 769, 30, 975]"
509,0.0015797788510099053,first days,3,"[171, 973, 30]"
697,0.0015797788510099053,visiting,2,"[48, 660]"
702,0.0015797788510099053,negative covid,6,"[260, 237, 48, 177, 275, 499]"
718,0.0015797788510099053,disaster,5,"[167, 975, 50, 506, 796]"
703,0.0015797788510099053,expect,3,"[48, 176, 239]"
508,0.0015797788510099053,investors,2,"[30, 270]"
504,0.0015797788510099053,first step,2,"[30, 159]"
3120,0.0015797788510099053,publish,2,"[891, 726]"
502,0.0015797788510099053,process,6,"[168, 468, 661, 888, 30, 255]"
709,0.0015797788510099053,decimated africa,3,"[50, 197, 669]"
710,0.0015797788510099053,funding gap,4,"[50, 506, 197, 669]"
501,0.0015797788510099053,also help,2,"[400, 30]"
500,0.0015797788510099053,land,3,"[382, 198, 30]"
713,0.0015797788510099053,tourism industry,3,"[50, 197, 669]"
714,0.0015797788510099053,step,5,"[197, 901, 561, 50, 669]"
716,0.0015797788510099053,already struggling,2,"[50, 492]"
717,0.0015797788510099053,gave potential,3,"[50, 197, 669]"
880,0.0015797788510099053,also receive,2,"[70, 567]"
621,0.0015797788510099053,dana bash,4,"[40, 577, 500, 881]"
3207,0.0015797788510099053,big fights,2,"[882, 935]"
166,0.0015797788510099053,desperate,3,"[1032, 18, 554]"
176,0.0015797788510099053,people currently,2,"[18, 389]"
70,0.0015797788510099053,national guard,2,"[1033, 7]"
174,0.0015797788510099053,truthful,2,"[18, 239]"
3219,0.0015797788510099053,story,2,"[1032, 962]"
168,0.0015797788510099053,days later,2,"[112, 18]"
3218,0.0015797788510099053,timing,2,"[1033, 956]"
930,0.0015797788510099053,artificial intelligence,3,"[896, 996, 79]"
164,0.0015797788510099053,heart,7,"[554, 908, 178, 18, 275, 309, 985]"
3050,0.0015797788510099053,medicine,4,"[962, 746, 939, 660]"
3048,0.0015797788510099053,express,2,"[971, 654]"
154,0.0015797788510099053,grown,4,"[745, 18, 850, 445]"
150,0.0015797788510099053,prevent,11,"[33, 641, 643, 803, 1025, 45, 271, 18, 82, 888, 25]"
934,0.0015797788510099053,embrace,2,"[896, 79]"
146,0.0015797788510099053,contagious,3,"[185, 18, 435]"
972,0.0015797788510099053,contracted covid,2,"[80, 196]"
936,0.0015797788510099053,invited,4,"[390, 675, 382, 79]"
978,0.0015797788510099053,lawlessness,2,"[336, 82]"
68,0.0015797788510099053,covid since,3,"[80, 820, 7]"
198,0.0015797788510099053,already know,2,"[18, 239]"
3053,0.0015797788510099053,wellbeing,3,"[1025, 660, 775]"
61,0.0015797788510099053,emphasis,2,"[25, 6]"
986,0.0015797788510099053,housing,4,"[82, 575, 551, 407]"
197,0.0015797788510099053,wounds,2,"[18, 902]"
63,0.0015797788510099053,caution,2,"[749, 6]"
983,0.0015797788510099053,feel safe,2,"[82, 252]"
1018,0.0015797788510099053,burnout,2,"[85, 775]"
982,0.0015797788510099053,newsletter,2,"[82, 130]"
3052,0.0015797788510099053,kept,2,"[660, 1021]"
3051,0.0015797788510099053,ease,3,"[785, 660, 893]"
3192,0.0015797788510099053,idaho,2,"[850, 948]"
981,0.0015797788510099053,loss,3,"[82, 877, 301]"
3040,0.0015797788510099053,wear face,2,"[641, 732]"
181,0.0015797788510099053,thousands,12,"[609, 1028, 517, 172, 686, 18, 531, 180, 661, 985, 764, 253]"
980,0.0015797788510099053,news,4,"[336, 82, 339, 375]"
177,0.0015797788510099053,covid patients,4,"[786, 18, 531, 956]"
66,0.0015797788510099053,religion,2,"[6, 975]"
971,0.0015797788510099053,stark reality,2,"[80, 902]"
937,0.0015797788510099053,person event,4,"[759, 275, 260, 79]"
79,0.0015797788510099053,bad,3,"[9, 255, 239]"
961,0.0015797788510099053,rely,3,"[80, 784, 660]"
949,0.0015797788510099053,also become,2,"[80, 150]"
3206,0.0015797788510099053,causes,2,"[881, 1035]"
3041,0.0015797788510099053,overcome,2,"[643, 996]"
105,0.0015797788510099053,scamalert,5,"[357, 10, 651, 562, 632]"
963,0.0015797788510099053,names,2,"[80, 975]"
952,0.0015797788510099053,chosen,5,"[80, 336, 978, 917, 726]"
953,0.0015797788510099053,chose,3,"[80, 429, 917]"
3044,0.0015797788510099053,republican,2,"[648, 901]"
1012,0.0015797788510099053,hard work,6,"[909, 654, 660, 85, 253, 445]"
1016,0.0015797788510099053,anxiety,2,"[240, 85]"
3209,0.0015797788510099053,medical staff,2,"[939, 887]"
3215,0.0015797788510099053,fur,2,"[910, 975]"
19,0.0015797788510099053,attorney general,2,"[2, 1026]"
959,0.0015797788510099053,died,5,"[321, 929, 295, 429, 80]"
957,0.0015797788510099053,manipulated,3,"[80, 496, 198]"
110,0.0015797788510099053,monthly child,2,"[716, 12]"
96,0.0015797788510099053,family connectedcommunities,6,"[10, 651, 562, 372, 340, 632]"
92,0.0015797788510099053,never ask,2,"[10, 562]"
87,0.0015797788510099053,asks,2,"[10, 887]"
3046,0.0015797788510099053,soldiers,2,"[649, 917]"
969,0.0015797788510099053,neighborhoods,2,"[80, 887]"
3194,0.0015797788510099053,generosity,2,"[858, 900]"
82,0.0015797788510099053,covid measures,2,"[9, 254]"
3047,0.0015797788510099053,negative test,2,"[649, 887]"
941,0.0015797788510099053,far away,3,"[80, 660, 887]"
942,0.0015797788510099053,playing,3,"[80, 649, 858]"
22,0.0015797788510099053,minneapolis,2,"[2, 629]"
3217,0.0015797788510099053,fully recovered,2,"[962, 948]"
130,0.0015797788510099053,tv,2,"[336, 17]"
3210,0.0015797788510099053,foreign policy,2,"[890, 1005]"
85,0.0015797788510099053,received reports,3,"[10, 858, 695]"
946,0.0015797788510099053,rights,3,"[80, 180, 510]"
1013,0.0015797788510099053,secret,2,"[492, 85]"
966,0.0015797788510099053,performing,2,"[80, 867]"
3198,0.0015797788510099053,proposal,2,"[890, 860]"
3221,0.0015797788510099053,similar,2,"[1033, 975]"
67,0.0015797788510099053,desire,4,"[471, 150, 6, 255]"
60,0.0015797788510099053,introduce,3,"[840, 6, 30]"
3186,0.0015797788510099053,deprived,2,"[837, 910]"
53,0.0015797788510099053,urge,3,"[185, 5, 695]"
3184,0.0015797788510099053,household waste,2,"[834, 858]"
51,0.0015797788510099053,louisiana department,2,"[5, 647]"
215,0.0015797788510099053,balance,4,"[913, 18, 991, 975]"
229,0.0015797788510099053,large,2,"[18, 30]"
42,0.0015797788510099053,push,3,"[675, 4, 471]"
991,0.0015797788510099053,go back,3,"[82, 883, 341]"
44,0.0015797788510099053,congress,9,"[449, 962, 835, 4, 549, 498, 345, 635, 61]"
890,0.0015797788510099053,say good,2,"[72, 265]"
1002,0.0015797788510099053,commented,2,"[82, 630]"
905,0.0015797788510099053,signs,2,"[73, 204]"
47,0.0015797788510099053,public schools,4,"[648, 930, 5, 670]"
3185,0.0015797788510099053,car park,2,"[888, 834]"
3055,0.0015797788510099053,jerusalem,2,"[661, 759]"
214,0.0015797788510099053,handle,5,"[513, 1028, 208, 400, 18]"
3212,0.0015797788510099053,devastating impact,3,"[944, 900, 1004]"
3059,0.0015797788510099053,black,2,"[667, 987]"
3222,0.0015797788510099053,linked,2,"[1014, 975]"
998,0.0015797788510099053,toll,2,"[112, 82]"
902,0.0015797788510099053,showing,3,"[73, 355, 975]"
895,0.0015797788510099053,big news,2,"[73, 893]"
995,0.0015797788510099053,importantly,5,"[837, 939, 82, 948, 566]"
3058,0.0015797788510099053,soul,2,"[746, 667]"
3223,0.0015797788510099053,risk losing,2,"[985, 1025]"
900,0.0015797788510099053,victory,2,"[73, 938]"
3213,0.0015797788510099053,go toward,2,"[984, 900]"
34,0.0015797788510099053,restaurants,3,"[985, 2, 887]"
898,0.0015797788510099053,without,7,"[73, 330, 112, 82, 660, 667, 989]"
39,0.0015797788510099053,look like,2,"[18, 4]"
50,0.0015797788510099053,mandate covid,2,"[764, 5]"
38,0.0015797788510099053,build back,8,"[577, 4, 331, 716, 498, 500, 314, 892]"
3054,0.0015797788510099053,uniform,2,"[660, 917]"
234,0.0015797788510099053,healthcare system,3,"[18, 746, 716]"
57,0.0015797788510099053,side,4,"[978, 402, 5, 150]"
1006,0.0015797788510099053,covid safety,5,"[231, 489, 83, 152, 667]"
211,0.0015797788510099053,even got,2,"[18, 917]"
1007,0.0015797788510099053,committee,3,"[112, 83, 389]"
3191,0.0015797788510099053,substance use,2,"[850, 1015]"
908,0.0015797788510099053,asking,5,"[325, 73, 112, 368, 83]"
3187,0.0015797788510099053,community affairs,2,"[840, 863]"
887,0.0015797788510099053,much needed,2,"[72, 660]"
990,0.0015797788510099053,affordable housing,3,"[82, 379, 382]"
987,0.0015797788510099053,waiting,4,"[705, 82, 299, 487]"
1829,0.0015797787345945835,supported,8,"[355, 900, 519, 747, 464, 214, 343, 378]"
1152,0.0015797787345945835,little,5,"[935, 745, 112, 947, 660]"
2564,0.0015797787345945835,wonder,4,"[496, 585, 667, 406]"
3042,0.0015797787345945835,suffering,6,"[643, 742, 910, 1040, 660, 893]"
2044,0.0015797787345945835,getting ready,2,"[993, 255]"
1843,0.0015797787345945835,items,3,"[217, 858, 660]"
2046,0.0015797787345945835,prepared,7,"[832, 673, 777, 1005, 720, 732, 255]"
3111,0.0015797787345945835,variety,3,"[858, 931, 716]"
670,0.0015797787345945835,maryland,3,"[712, 45, 983]"
