,attention,name,num_nodes,docs
1019,0.0015473668463528156,transformed,4,"[601, 535, 85, 159]"
1232,0.0015455276006832719,international day,3,"[121, 611, 369]"
715,0.00154096819460392,face,15,"[930, 68, 104, 456, 428, 972, 400, 1040, 50, 275, 660, 85, 86, 121, 890]"
728,0.0015349849127233028,decades,6,"[1028, 298, 237, 53, 150, 894]"
2537,0.0015338737284764647,reduce,5,"[833, 609, 643, 1028, 394]"
789,0.0015331527683883905,ballot,7,"[64, 777, 206, 720, 822, 251, 511]"
2704,0.0015326134162023664,covid death,2,"[456, 731]"
637,0.0015305890701711178,margaret brennan,5,"[577, 40, 881, 500, 314]"
635,0.0015305890701711178,george stephanopoulos,5,"[577, 40, 881, 500, 314]"
629,0.0015305890701711178,press news,5,"[577, 40, 881, 500, 314]"
615,0.0015305890701711178,chuck todd,5,"[577, 40, 881, 500, 314]"
619,0.0015305890701711178,nation news,5,"[577, 40, 881, 500, 314]"
620,0.0015305890701711178,union news,5,"[577, 40, 881, 500, 314]"
2715,0.0015266485279425979,next governor,3,"[801, 467, 734]"
420,0.0015258443308994174,struggling,6,"[131, 935, 456, 240, 985, 30]"
1265,0.0015224320814013481,bring,18,"[450, 643, 535, 389, 935, 360, 334, 559, 432, 948, 790, 311, 441, 891, 124, 893, 670, 255]"
300,0.0015222195070236921,following,8,"[641, 354, 389, 170, 875, 719, 19, 475]"
1906,0.0015203049406409264,individuals,8,"[288, 354, 1026, 940, 239, 820, 378, 890]"
900,0.0015201886417344213,victory,2,"[73, 938]"
1351,0.0015175831504166126,politicization,2,"[978, 138]"
2057,0.0015103145269677043,big,6,"[996, 1031, 535, 985, 635, 255]"
1677,0.0015077674761414528,visit www,2,"[338, 189]"
2450,0.0015076816780492663,identity,3,"[361, 930, 985]"
809,0.0015063551254570484,replaced,3,"[298, 907, 69]"
2171,0.001505851629190147,wondering,2,"[554, 294]"
454,0.0015024807071313262,crime,3,"[917, 30, 807]"
799,0.0015023300657048821,covid infections,4,"[208, 65, 378, 70]"
1025,0.001501931925304234,projected,3,"[88, 203, 508]"
2958,0.0014928804012015462,pres biden,3,"[577, 758, 823]"
358,0.0014873954933136702,pandemic restrictions,3,"[25, 702, 366]"
2612,0.0014869277365505695,sustains,2,"[418, 508]"
409,0.0014847904676571488,create,10,"[288, 354, 996, 902, 239, 112, 562, 950, 888, 30]"
833,0.0014835188630968332,schools,18,"[129, 100, 69, 613, 709, 488, 670, 526, 558, 750, 1007, 658, 926, 500, 85, 568, 121, 126]"
2771,0.001481617335230112,gpb news,2,"[833, 494]"
112,0.0014804499223828316,would,25,"[389, 265, 12, 660, 157, 939, 691, 309, 187, 828, 578, 582, 73, 589, 720, 727, 985, 618, 492, 1005, 239, 112, 495, 887, 255]"
1992,0.0014796057948842645,fall,3,"[807, 333, 247]"
2289,0.0014784918166697025,missed,3,"[760, 948, 318]"
1142,0.0014748618705198169,encourage,4,"[112, 354, 916, 190]"
1085,0.0014708949020132422,join,19,"[259, 644, 134, 526, 916, 924, 930, 167, 683, 428, 954, 704, 449, 607, 104, 244, 1017, 890, 892]"
1706,0.0014703881461173296,impossible,2,"[820, 190]"
883,0.0014699066523462534,bad news,3,"[72, 435, 300]"
84,0.001469702459871769,appointments,4,"[624, 9, 885, 158]"
1240,0.001466809306293726,event,18,"[322, 546, 132, 260, 902, 683, 473, 759, 719, 180, 629, 820, 311, 822, 121, 858, 670, 575]"
2373,0.0014657756546512246,new covid,9,"[482, 808, 393, 490, 340, 500, 985, 890, 1022]"
2006,0.0014643791364505887,small businesses,9,"[544, 769, 813, 849, 946, 887, 985, 250, 575]"
1364,0.0014633680693805218,help keep,6,"[194, 963, 709, 140, 622, 465]"
1334,0.0014630832010880113,explore,4,"[152, 418, 996, 134]"
1131,0.0014566407771781087,fact,13,"[514, 869, 519, 456, 265, 842, 855, 239, 112, 974, 628, 247, 382]"
2064,0.0014558060793206096,behind,4,"[314, 684, 493, 255]"
2271,0.0014500595862045884,fox news,7,"[577, 552, 346, 881, 500, 314, 508]"
265,0.0014493763446807861,fine,3,"[18, 844, 247]"
2615,0.0014465906424447894,hawaii,2,"[769, 419]"
1511,0.0014452169416472316,help please,3,"[168, 635, 668]"
1572,0.001442351029254496,wish,11,"[834, 643, 772, 175, 339, 628, 757, 537, 858, 667, 351]"
2748,0.0014419201761484146,experience symptoms,2,"[972, 485]"
139,0.0014369661221280694,pcr,3,"[18, 485, 982]"
366,0.0014279965544119477,vaccinated,20,"[769, 903, 144, 401, 665, 27, 939, 429, 827, 190, 833, 68, 69, 201, 80, 211, 87, 999, 377, 894]"
973,0.0014227632200345397,talk,19,"[1038, 664, 543, 298, 683, 177, 569, 452, 454, 968, 80, 336, 218, 604, 737, 100, 623, 369, 1009]"
2469,0.0014216691488400102,good news,5,"[490, 754, 466, 371, 435]"
41,0.0014195711119100451,slow,4,"[508, 4, 21, 157]"
1468,0.0014168041525408626,wait,7,"[384, 769, 686, 336, 535, 636, 157]"
1700,0.0014152394142001867,called,9,"[192, 678, 908, 493, 239, 241, 371, 475, 190]"
1004,0.0014115647645667195,advocate,3,"[113, 82, 164]"
449,0.0014086485607549548,plans,5,"[72, 112, 208, 985, 30]"
382,0.0014084808062762022,part,32,"[898, 1033, 397, 1038, 272, 792, 30, 683, 814, 816, 180, 572, 450, 195, 578, 69, 719, 336, 82, 216, 218, 858, 608, 354, 355, 741, 743, 112, 499, 889, 894, 767]"
1751,0.0014040414243936539,comply,6,"[292, 999, 201, 844, 332, 895]"
3164,0.001402721623890102,still working,3,"[872, 858, 805]"
3073,0.0013968016719445586,face mask,3,"[1001, 700, 684]"
2755,0.0013962368248030543,mandated,2,"[508, 487]"
1383,0.0013927638065069914,fully vaccinated,16,"[871, 328, 201, 714, 171, 364, 173, 973, 1033, 560, 146, 211, 820, 758, 730, 157]"
31,0.0013926713727414608,vaccine mandates,6,"[2, 69, 429, 248, 507, 284]"
1370,0.0013918805634602904,offered,12,"[451, 579, 293, 645, 646, 651, 1036, 142, 782, 182, 730, 443]"
445,0.0013904626248404384,government,32,"[265, 150, 283, 157, 30, 670, 163, 554, 810, 429, 302, 307, 311, 183, 953, 190, 830, 192, 450, 452, 76, 214, 599, 727, 985, 222, 734, 991, 239, 244, 1014, 508]"
2417,0.0013805653434246778,eligible employees,2,"[354, 451]"
847,0.0013775692787021399,borders,2,"[70, 599]"
94,0.001375571358948946,website,13,"[128, 864, 451, 487, 615, 681, 10, 588, 812, 626, 340, 155, 189]"
1173,0.0013742914889007807,months,9,"[487, 170, 554, 686, 112, 402, 247, 985, 891]"
1122,0.0013717345427721739,give us,3,"[112, 348, 237]"
1260,0.0013698464026674628,experts,5,"[1007, 881, 501, 122, 1020]"
2998,0.0013691394124180079,please consider,3,"[705, 618, 755]"
131,0.0013667269377037883,kids,17,"[129, 34, 99, 321, 613, 358, 803, 845, 79, 17, 916, 341, 150, 793, 505, 218, 861]"
991,0.0013599094236269593,go back,3,"[82, 883, 341]"
597,0.0013587875291705132,campaign,10,"[97, 35, 389, 549, 167, 839, 206, 526, 85, 155]"
2591,0.0013573754113167524,effective covid,2,"[848, 413]"
115,0.0013546297559514642,act,11,"[257, 676, 777, 12, 304, 369, 660, 535, 376, 858, 894]"
758,0.0013543397653847933,hands,3,"[56, 700, 996]"
760,0.0013464279472827911,trusted sources,2,"[57, 737]"
1739,0.0013458544854074717,biden,17,"[965, 198, 455, 614, 938, 491, 589, 526, 337, 789, 406, 566, 314, 284, 637, 766, 415]"
505,0.0013444245560094714,look,17,"[737, 963, 229, 106, 140, 236, 492, 975, 336, 465, 435, 467, 822, 247, 728, 188, 30]"
925,0.0013261688873171806,two months,3,"[456, 1011, 77]"
184,0.0013256544480100274,said,10,"[452, 805, 519, 458, 239, 112, 18, 660, 667, 255]"
282,0.0013256350066512823,smoke,3,"[18, 554, 255]"
2903,0.0013234324287623167,spreading,2,"[554, 558]"
3077,0.0013230580370873213,stopped,2,"[858, 685]"
2224,0.0013223417336121202,lies,6,"[452, 554, 397, 308, 823, 890]"
2897,0.0013215193757787347,ownership,2,"[554, 837]"
1136,0.0013189614983275533,specifics,2,"[112, 508]"
2781,0.0013133857864886522,initiative,2,"[865, 502]"
56,0.0013129906728863716,today,28,"[5, 389, 18, 19, 535, 537, 156, 157, 796, 928, 290, 291, 803, 805, 558, 950, 445, 963, 465, 467, 611, 361, 238, 239, 369, 498, 373, 254]"
3033,0.0013072105357423425,q,4,"[633, 787, 845, 719]"
1859,0.0013052421854808927,saturday january,6,"[228, 486, 647, 233, 822, 797]"
818,0.0012981108156964183,new virus,4,"[975, 452, 69, 215]"
2147,0.001297377166338265,lying,5,"[582, 554, 786, 311, 283]"
1575,0.0012934408150613308,good job,4,"[176, 538, 789, 650]"
1427,0.0012904418399557471,speak,6,"[902, 814, 729, 726, 153, 670]"
1017,0.0012861542636528611,education,7,"[558, 526, 814, 309, 85, 535, 670]"
1212,0.0012828513281419873,fire,7,"[289, 900, 262, 554, 691, 117, 311]"
281,0.0012791710905730724,dealing,8,"[746, 716, 18, 307, 341, 661, 858, 157]"
535,0.0012789627071470022,friday,9,"[32, 451, 456, 73, 618, 813, 846, 725, 286]"
2107,0.0012750945752486587,matters,3,"[264, 891, 670]"
208,0.0012731205206364393,day,25,"[774, 18, 660, 21, 535, 153, 35, 299, 48, 434, 566, 194, 578, 452, 834, 70, 328, 727, 111, 495, 241, 1011, 887, 380, 508]"
676,0.0012723327381536365,place,17,"[321, 168, 201, 490, 492, 237, 46, 887, 177, 306, 84, 278, 151, 406, 668, 413, 671]"
1876,0.0012721697567030787,covid continues,4,"[1035, 450, 234, 641]"
90,0.0012719205114990473,personal information,3,"[56, 10, 350]"
140,0.0012717328500002623,cdc,7,"[641, 425, 145, 18, 692, 154, 1020]"
2843,0.0012694875476881862,getting us,2,"[685, 526]"
1993,0.0012692008167505264,renew,5,"[384, 746, 588, 535, 247]"
956,0.0012684388784691691,job,8,"[164, 170, 80, 691, 852, 87, 281, 861]"
166,0.0012604460353031754,desperate,3,"[1032, 18, 554]"
446,0.001255962997674942,rate,5,"[171, 973, 211, 508, 30]"
3120,0.0012519930023699999,publish,2,"[891, 726]"
14,0.0012488797074183822,queen,3,"[1, 433, 893]"
507,0.0012487680651247501,levels,3,"[129, 452, 30]"
2315,0.0012487421045079827,heal,3,"[329, 355, 902]"
475,0.0012467500055208802,appointment,12,"[288, 768, 834, 388, 360, 969, 624, 625, 53, 408, 825, 30]"
443,0.0012440952705219388,states,4,"[450, 74, 665, 30]"
440,0.001242865459062159,everyone,14,"[1028, 42, 747, 810, 397, 430, 271, 686, 849, 146, 1038, 952, 858, 30]"
334,0.001240129698999226,vote,16,"[707, 681, 588, 493, 537, 844, 243, 21, 863, 567, 248, 185, 890, 796, 445, 511]"
764,0.0012393416836857796,boosters,12,"[192, 388, 69, 360, 268, 622, 686, 751, 625, 406, 57, 158]"
733,0.0012376084923744202,forced,10,"[352, 899, 201, 336, 784, 178, 913, 917, 54, 985]"
907,0.001231588190421462,heard,7,"[326, 615, 902, 73, 297, 149, 665]"
2754,0.001228971523232758,something like,2,"[685, 487]"
511,0.0012270958395674825,system,8,"[104, 239, 847, 178, 85, 121, 30, 255]"
1111,0.0012257166672497988,war,4,"[192, 566, 842, 110]"
692,0.0012256833724677563,required,20,"[257, 513, 260, 134, 290, 420, 676, 171, 48, 177, 567, 575, 322, 973, 340, 237, 621, 759, 508, 254]"
248,0.0012203891528770328,consequences,5,"[18, 660, 535, 506, 157]"
1689,0.001212847768329084,booster jabs,2,"[645, 190]"
2896,0.0012100270250812173,dark,3,"[888, 554, 684]"
2230,0.0012083215406164527,show,15,"[322, 933, 456, 1032, 459, 1035, 633, 658, 309, 406, 535, 757, 569, 858, 508]"
102,0.0012060414301231503,public,18,"[192, 420, 389, 478, 10, 939, 333, 749, 112, 18, 82, 114, 277, 467, 311, 786, 894, 382]"
1696,0.0012046340852975845,ministers,2,"[456, 190]"
525,0.0012034319806843996,enough,10,"[452, 1000, 362, 427, 619, 239, 52, 667, 828, 31]"
807,0.0012025031028315425,possibility,6,"[513, 68, 201, 813, 975, 594]"
1680,0.0012005356838926673,wealth,2,"[189, 239]"
1454,0.001191900810226798,exactly,4,"[772, 157, 734, 215]"
2621,0.0011861763196066022,masking,2,"[926, 423]"
2720,0.0011849579168483615,carry,3,"[705, 858, 467]"
1356,0.0011839185608550906,first months,2,"[140, 749]"
1837,0.0011831484735012054,second,3,"[519, 485, 215]"
1007,0.0011768375989049673,committee,3,"[112, 83, 389]"
2195,0.0011753777507692575,town,11,"[582, 615, 298, 588, 812, 338, 696, 762, 859, 445, 991]"
59,0.0011723916977643967,right,25,"[128, 129, 6, 774, 522, 535, 30, 415, 928, 417, 805, 294, 939, 558, 306, 691, 952, 188, 445, 970, 80, 112, 240, 500, 508]"
1328,0.0011716705048456788,service,7,"[134, 902, 239, 336, 471, 858, 573]"
2698,0.0011707519879564643,advisers,2,"[456, 459]"
11,0.0011704514035955071,booster,14,"[1, 37, 774, 905, 330, 1033, 1034, 1036, 782, 15, 81, 977, 443, 1023]"
896,0.0011677936417981982,concerned,4,"[73, 996, 420, 341]"
126,0.0011635918635874987,vaccines,22,"[641, 388, 1031, 15, 18, 406, 166, 424, 554, 175, 191, 192, 452, 69, 198, 839, 714, 984, 369, 625, 755, 881]"
1195,0.0011563689913600683,lockdowns,4,"[579, 114, 435, 660]"
165,0.0011559807462617755,eyes,7,"[175, 752, 18, 309, 952, 667, 255]"
1504,0.001155275502242148,english,3,"[168, 418, 700]"
1157,0.0011538126273080707,unable,8,"[201, 1004, 301, 557, 112, 241, 311, 286]"
18,0.0011516152881085873,vaccine,32,"[1, 641, 388, 1030, 649, 18, 277, 535, 537, 554, 684, 429, 430, 685, 306, 51, 565, 313, 190, 63, 961, 67, 452, 579, 975, 80, 889, 994, 485, 236, 748, 633]"
612,0.0011508746538311243,actions,6,"[770, 355, 902, 39, 1038, 535]"
584,0.0011508468305692077,behalf,9,"[34, 1026, 265, 239, 534, 471, 761, 508, 343]"
1505,0.001148318755440414,click,3,"[168, 227, 451]"
827,0.0011445534182712436,light,11,"[69, 73, 266, 746, 842, 397, 113, 630, 918, 858, 667]"
2762,0.00114061136264354,new variant,4,"[975, 491, 686, 599]"
2879,0.0011388960992917418,steps,3,"[858, 549, 599]"
1669,0.0011382937664166093,federal government,8,"[320, 1024, 740, 1028, 745, 980, 955, 189]"
268,0.0011370052816346288,call,18,"[384, 739, 835, 869, 265, 777, 171, 684, 493, 973, 335, 18, 691, 660, 118, 695, 315, 574]"
2168,0.0011369046987965703,efforts,7,"[292, 805, 508, 463, 890, 476, 573]"
2745,0.0011304767103865743,submitted,2,"[824, 482]"
510,0.001129206269979477,talking,4,"[336, 769, 30, 975]"
218,0.0011286074295639992,return,14,"[648, 745, 138, 239, 368, 18, 595, 116, 84, 628, 888, 24, 122, 315]"
403,0.0011284410720691085,month,13,"[121, 70, 521, 841, 112, 336, 435, 185, 858, 251, 188, 30, 255]"
2551,0.0011280373437330127,area,4,"[400, 473, 956, 985]"
538,0.0011254445416852832,access,22,"[384, 775, 1033, 526, 915, 32, 41, 171, 299, 684, 951, 445, 190, 325, 330, 715, 332, 973, 85, 879, 112, 241]"
669,0.0011231234529986978,name,16,"[259, 836, 554, 939, 76, 45, 878, 402, 665, 212, 309, 406, 56, 537, 635, 221]"
2793,0.0011206681374460459,three,3,"[858, 508, 533]"
82,0.001118353335186839,covid measures,2,"[9, 254]"
927,0.0011182624148204923,got,13,"[965, 871, 361, 554, 299, 523, 745, 78, 686, 719, 371, 917, 255]"
2637,0.0011174585670232773,thinks,2,"[435, 726]"
520,0.0011142863659188151,ability,10,"[582, 713, 777, 302, 239, 720, 910, 348, 188, 30]"
2590,0.0011087910970672965,wear masks,4,"[452, 412, 485, 567]"
1389,0.0011040837271139026,p,12,"[576, 574, 588, 974, 887, 148, 309, 277, 628, 633, 286, 511]"
1386,0.0011006769491359591,demand,6,"[203, 619, 464, 241, 786, 147]"
2065,0.0010999726364389062,death,4,"[435, 748, 437, 255]"
892,0.0010967743583023548,use,25,"[387, 1028, 519, 1039, 532, 157, 545, 673, 164, 562, 180, 820, 705, 72, 205, 985, 732, 360, 492, 237, 239, 112, 885, 247, 510]"
456,0.0010918071493506432,ready,13,"[288, 901, 489, 397, 526, 749, 240, 561, 85, 53, 635, 30, 351]"
2426,0.0010913783917203546,application,3,"[1034, 354, 451]"
2789,0.0010887746466323733,husband,3,"[545, 508, 901]"
119,0.001088213175535202,people,85,"[523, 13, 527, 18, 30, 549, 41, 554, 575, 578, 69, 82, 619, 117, 121, 128, 130, 131, 135, 140, 655, 148, 660, 150, 153, 667, 156, 684, 691, 181, 695, 184, 189, 705, 714, 204, 733, 741, 240, 247, 251, 254, 769, 771, 265, 278, 286, 799, 811, 306, 311, 321, 837, 336, 352, 865, 362, 366, 882, 891, 894, 902, 917, 406, 921, 929, 935, 425, 939, 429, 430, 942, 944, 436, 438, 445, 961, 456, 458, 460, 975, 467, 492, 508, 510]"
2709,0.0010881599737331271,organised,3,"[787, 891, 459]"
2152,0.0010824259370565414,persons,3,"[354, 611, 286]"
1972,0.0010767299681901932,yuma county,2,"[318, 246]"
1076,0.0010765934130176902,patience,3,"[554, 948, 102]"
49,0.0010741512523964047,decision,15,"[32, 34, 5, 326, 487, 677, 651, 974, 112, 52, 1013, 572, 378, 348, 190]"
2761,0.0010660546831786633,customers,4,"[513, 490, 660, 887]"
1573,0.0010604007402434945,facebook page,4,"[176, 840, 341, 630]"
706,0.001058364869095385,link,24,"[256, 777, 525, 910, 1039, 934, 48, 948, 318, 190, 576, 447, 588, 974, 975, 979, 213, 227, 113, 882, 757, 505, 252, 382]"
202,0.0010565636912360787,right thing,8,"[582, 887, 112, 18, 916, 311, 571, 959]"
1,0.0010549533180892467,getting vaccinated,9,"[0, 802, 67, 1029, 748, 429, 47, 758, 606]"
919,0.001054938416928053,centers,4,"[641, 1026, 1004, 77]"
375,0.001054522697813809,meet,17,"[256, 35, 456, 808, 968, 492, 271, 48, 240, 639, 850, 820, 279, 602, 701, 30, 511]"
457,0.0010527933482080698,year,55,"[643, 132, 133, 393, 1035, 397, 910, 1038, 400, 913, 275, 533, 535, 536, 153, 30, 291, 935, 40, 168, 812, 691, 440, 826, 699, 72, 456, 585, 975, 336, 337, 594, 467, 468, 983, 89, 858, 985, 991, 611, 484, 615, 747, 875, 1005, 239, 113, 241, 499, 628, 882, 1013, 247, 893, 511]"
1036,0.0010493111331015825,still,21,"[135, 519, 268, 655, 153, 168, 942, 824, 961, 460, 975, 466, 852, 858, 92, 733, 358, 490, 1005, 114, 251]"
2857,0.0010443462524563074,shall,4,"[554, 975, 686, 535]"
2608,0.0010433761635795236,front line,5,"[512, 418, 654, 463, 887]"
792,0.0010415728902444243,nhs,12,"[65, 293, 454, 485, 456, 806, 842, 939, 207, 178, 660, 254]"
295,0.0010388941736891866,order,28,"[772, 265, 777, 1033, 18, 403, 149, 297, 810, 171, 939, 687, 189, 835, 963, 973, 465, 593, 468, 599, 858, 605, 609, 738, 227, 493, 753, 887]"
1031,0.0010339717846363783,january th,6,"[588, 338, 149, 567, 90, 511]"
1707,0.0010310736251994967,result,15,"[897, 677, 522, 844, 855, 913, 404, 628, 534, 566, 757, 858, 956, 445, 190]"
624,0.0010297587141394615,january,17,"[66, 69, 389, 359, 40, 73, 201, 111, 112, 336, 975, 277, 887, 890, 157, 190, 447]"
1682,0.0010268710320815444,jab,3,"[435, 710, 190]"
1469,0.0010260830167680979,exemption,3,"[201, 522, 157]"
675,0.0010259401751682162,appointment today,2,"[269, 45]"
2463,0.001021210802718997,differences,2,"[412, 367]"
2742,0.0010192579356953502,limit,2,"[482, 532]"
1023,0.0010177558287978172,last week,4,"[168, 129, 86, 617]"
2211,0.0010156994685530663,effect,3,"[816, 302, 727]"
29,0.0010156419593840837,close,8,"[2, 389, 490, 42, 491, 880, 849, 18]"
2427,0.0010124103864654899,staff members,2,"[354, 454]"
2274,0.0010109286522492766,fauci,4,"[1027, 315, 452, 947]"
3105,0.0010074974270537496,oppose,2,"[713, 770]"
206,0.0010040957713499665,hospitalized,8,"[871, 458, 330, 685, 784, 18, 213, 55]"
889,0.0010027503594756126,covid restrictions,8,"[705, 742, 72, 170, 138, 492, 727, 441]"
195,0.00100138527341187,begin,9,"[171, 397, 973, 975, 18, 85, 535, 893, 574]"
138,0.0010011473204940557,even,23,"[1028, 518, 18, 660, 558, 309, 953, 570, 445, 69, 330, 972, 80, 82, 473, 348, 605, 97, 869, 749, 112, 887, 508]"
1206,0.0009995114523917437,shop,8,"[513, 333, 372, 117, 630, 504, 985, 991]"
360,0.000997796538285911,focus,19,"[407, 152, 25, 157, 34, 551, 814, 177, 56, 574, 190, 194, 582, 719, 336, 975, 214, 240, 241]"
1831,0.0009956914000213146,help elect,3,"[467, 413, 214]"
776,0.000992913730442524,shut,8,"[321, 610, 769, 420, 452, 807, 412, 62]"
1226,0.000988474814221263,parts,5,"[975, 785, 435, 120, 699]"
1320,0.0009877423290163279,gift,6,"[131, 484, 168, 1006, 975, 535]"
319,0.0009864871390163898,see,40,"[772, 1039, 21, 533, 535, 666, 667, 923, 30, 670, 685, 174, 438, 566, 822, 445, 318, 961, 70, 202, 333, 975, 336, 82, 471, 858, 348, 604, 222, 739, 867, 613, 360, 745, 1000, 492, 624, 247, 888, 255]"
795,0.0009861021535471082,announce,9,"[65, 930, 132, 389, 582, 551, 840, 594, 85]"
273,0.0009811943164095283,hell,4,"[553, 18, 508, 255]"
1151,0.0009794580982998013,throughout,3,"[112, 201, 916]"
43,0.000978262280113995,seconds,4,"[792, 4, 981, 199]"
2225,0.0009766839211806655,night,7,"[452, 394, 554, 660, 309, 858, 445]"
25,0.0009723554830998182,mandate,9,"[2, 354, 836, 294, 999, 201, 304, 726, 887]"
1387,0.0009719420340843499,quality,2,"[354, 148]"
1421,0.0009699689107947052,play,5,"[772, 270, 150, 791, 889]"
779,0.0009661638760007918,lie,4,"[554, 686, 198, 62]"
2309,0.0009622807265259326,individual,6,"[418, 326, 519, 844, 429, 437]"
547,0.0009614466107450426,dial,3,"[32, 632, 749]"
1812,0.0009608939872123301,legislature,5,"[676, 741, 519, 212, 214]"
698,0.0009605512605048716,mission,8,"[354, 394, 746, 654, 48, 629, 214, 599]"
1057,0.0009581359336152673,spreading covid,3,"[371, 99, 429]"
901,0.0009580865153111517,answer,13,"[743, 73, 459, 492, 589, 239, 719, 786, 341, 406, 150, 412, 447]"
2363,0.000956286967266351,dangerous,6,"[554, 429, 336, 599, 858, 923]"
315,0.0009550112299621105,gun violence,3,"[520, 772, 21]"
314,0.0009547141962684691,let,20,"[129, 262, 21, 917, 30, 934, 168, 170, 50, 691, 579, 456, 591, 466, 855, 351, 490, 491, 886, 504]"
1752,0.0009462165180593729,school,11,"[962, 419, 451, 485, 803, 648, 201, 341, 535, 760, 858]"
762,0.0009457821724936366,safety,15,"[384, 121, 194, 668, 164, 389, 684, 749, 112, 528, 884, 57, 508, 190, 575]"
38,0.0009452836820855737,build back,8,"[577, 4, 331, 716, 498, 500, 314, 892]"
768,0.0009447113261558115,saved,3,"[456, 361, 60]"
2129,0.0009436705149710178,providing free,3,"[272, 846, 704]"
2046,0.0009431659709662199,prepared,7,"[832, 673, 777, 1005, 720, 732, 255]"
684,0.0009430470527149737,last month,4,"[330, 755, 858, 46]"
2509,0.0009385049343109131,local businesses,8,"[868, 837, 389, 518, 508, 985, 858, 540]"
2123,0.0009371418855153024,public health,17,"[737, 579, 708, 939, 268, 508, 749, 878, 528, 467, 308, 853, 950, 1015, 316, 286, 703]"
1229,0.0009361441479995847,mark,3,"[121, 554, 495]"
320,0.0009350251639261842,win,11,"[545, 514, 708, 812, 397, 526, 178, 21, 953, 252, 351]"
2216,0.000933944305870682,target,2,"[769, 307]"
712,0.0009300181409344077,already,8,"[649, 330, 492, 304, 50, 562, 1018, 957]"
2466,0.0009287981665693223,areas,4,"[369, 858, 953, 380]"
796,0.0009266110719181597,delivering,3,"[65, 626, 508]"
1487,0.000923275772947818,voice,4,"[657, 195, 164, 492]"
2744,0.0009212351869791746,july,2,"[482, 636]"
933,0.0009181897039525211,also,39,"[129, 1028, 389, 901, 1038, 400, 277, 157, 677, 805, 298, 814, 304, 177, 699, 188, 189, 574, 579, 79, 720, 975, 338, 985, 858, 609, 994, 360, 490, 237, 508, 239, 240, 880, 630, 887, 251, 380, 511]"
2122,0.0009168030810542405,next week,2,"[268, 719]"
1675,0.0009126840159296989,teens,3,"[539, 189, 742]"
814,0.0009116438450291753,politicians,8,"[69, 1032, 237, 591, 917, 726, 954, 795]"
1105,0.0009072322282008827,one year,4,"[535, 815, 110, 167]"
207,0.0009059060248546302,come,30,"[389, 774, 138, 910, 18, 917, 535, 157, 933, 554, 939, 54, 64, 584, 975, 720, 82, 214, 343, 344, 354, 489, 362, 492, 239, 112, 630, 121, 507, 639]"
230,0.0009058501455001533,pandemic,49,"[128, 641, 1027, 519, 1031, 649, 908, 526, 1038, 913, 18, 147, 660, 278, 535, 923, 32, 418, 291, 677, 172, 812, 692, 181, 565, 574, 65, 321, 69, 842, 715, 204, 80, 85, 725, 985, 987, 991, 358, 615, 362, 1003, 368, 628, 247, 889, 506, 508, 767]"
685,0.0009035493130795658,get vaccinated,12,"[961, 969, 330, 842, 204, 47, 80, 53, 917, 254, 190, 286]"
2719,0.0009030895889736712,chip,4,"[816, 467, 796, 549]"
1979,0.0008961037383414805,record number,2,"[985, 247]"
270,0.0008902583504095674,safe,20,"[905, 524, 18, 799, 424, 171, 430, 436, 822, 190, 319, 65, 194, 67, 973, 848, 732, 353, 994, 113]"
2798,0.0008857747889123857,twitter,3,"[508, 518, 727]"
2465,0.0008853395120240748,yesterday,2,"[369, 597]"
252,0.0008795774774625897,america,18,"[384, 769, 1024, 167, 631, 743, 670, 237, 766, 975, 1040, 18, 309, 150, 566, 789, 445, 30]"
902,0.0008794034947641194,showing,3,"[73, 355, 975]"
950,0.0008793083834461868,house,14,"[164, 567, 262, 695, 299, 1005, 110, 80, 243, 212, 436, 311, 985, 799]"
1266,0.0008783406810835004,ever,16,"[1024, 162, 901, 168, 298, 299, 554, 333, 270, 686, 561, 466, 660, 214, 124, 382]"
1045,0.0008780189673416317,register,4,"[473, 243, 94, 863]"
3110,0.0008763234363868833,keep children,2,"[715, 805]"
48,0.0008693330455571413,parents,12,"[5, 805, 9, 765, 1001, 858, 532, 660, 917, 154, 1020, 445]"
199,0.000868933042511344,based,4,"[112, 18, 554, 842]"
451,0.0008682534098625183,countries,6,"[967, 168, 981, 566, 122, 30]"
841,0.000867478724103421,thursday,6,"[70, 626, 341, 953, 858, 447]"
481,0.0008664271445013583,shared,5,"[134, 80, 755, 887, 30]"
1699,0.000862340210005641,high quality,5,"[1007, 913, 1010, 628, 190]"
648,0.0008602553862147033,fighting,10,"[963, 935, 42, 369, 465, 114, 692, 849, 119, 537]"
2395,0.000858009560033679,adapting,3,"[348, 550, 599]"
1343,0.0008507768507115543,high,11,"[135, 460, 268, 942, 559, 336, 655, 975, 435, 890, 733]"
2468,0.000849251402541995,attack,3,"[537, 371, 813]"
2451,0.0008449087617918849,protection,3,"[361, 554, 492]"
2199,0.0008448786102235317,gave,3,"[361, 299, 537]"
2288,0.0008426479180343449,effects,3,"[689, 348, 318]"
2524,0.0008421512902714312,priority,3,"[389, 413, 471]"
233,0.0008416210184805095,may,21,"[513, 1028, 1033, 910, 527, 18, 409, 33, 180, 311, 447, 73, 975, 87, 247, 348, 990, 746, 239, 240, 887]"
2121,0.0008357897750101984,public transport,3,"[418, 268, 471]"
1671,0.000834657228551805,offering free,4,"[320, 593, 189, 1039]"
